36.000000 , 0.000000
137.000000 , 23.000000
183.000000 , 35.420000
222.000000 , 42.126800
263.000000 , 45.748472
300.000000 , 47.704175
337.000000 , 48.760254
372.000000 , 49.330537
409.000000 , 49.638490
445.000000 , 49.804785
481.000000 , 49.894584
516.000000 , 49.943075
552.000000 , 49.969261
588.000000 , 49.983401
624.000000 , 49.991036
659.000000 , 49.995160
696.000000 , 49.997386
731.000000 , 49.998589
768.000000 , 49.999238
803.000000 , 49.999588
839.000000 , 49.999778
877.000000 , 49.999880
919.000000 , 49.999935
962.000000 , 49.999965
1005.000000 , 49.999981
1048.000000 , 49.999990
1090.000000 , 49.999994
1132.000000 , 49.999997
1175.000000 , 49.999998
1217.000000 , 49.999999
1257.000000 , 50.000000
1294.000000 , 50.000000
1330.000000 , 50.000000
1370.000000 , 50.000000
1412.000000 , 50.000000
1458.000000 , 50.000000
1503.000000 , 50.000000
1545.000000 , 50.000000
1582.000000 , 50.000000
1618.000000 , 50.000000
1654.000000 , 50.000000
1690.000000 , 50.000000
1727.000000 , 50.000000
1763.000000 , 50.000000
1799.000000 , 50.000000
1835.000000 , 50.000000
1871.000000 , 50.000000
1907.000000 , 50.000000
1943.000000 , 50.000000
1979.000000 , 50.000000
2015.000000 , 50.000000
2051.000000 , 50.000000
2087.000000 , 50.000000
2123.000000 , 50.000000
2159.000000 , 50.000000
2195.000000 , 50.000000
2231.000000 , 50.000000
2269.000000 , 50.000000
2313.000000 , 50.000000
2358.000000 , 50.000000
2398.000000 , 50.000000
2435.000000 , 50.000000
2471.000000 , 50.000000
2507.000000 , 50.000000
2543.000000 , 50.000000
2579.000000 , 50.000000
2615.000000 , 50.000000
2651.000000 , 50.000000
2687.000000 , 50.000000
2723.000000 , 50.000000
2759.000000 , 50.000000
2795.000000 , 50.000000
2830.000000 , 50.000000
2867.000000 , 50.000000
2903.000000 , 50.000000
2938.000000 , 50.000000
2975.000000 , 50.000000
3010.000000 , 50.000000
3047.000000 , 50.000000
3083.000000 , 50.000000
3118.000000 , 50.000000
3155.000000 , 50.000000
3190.000000 , 50.000000
3226.000000 , 50.000000
3263.000000 , 50.000000
3298.000000 , 50.000000
3334.000000 , 50.000000
3370.000000 , 50.000000
3406.000000 , 50.000000
3442.000000 , 50.000000
3478.000000 , 50.000000
3514.000000 , 50.000000
3549.000000 , 50.000000
3586.000000 , 50.000000
3621.000000 , 50.000000
3658.000000 , 50.000000
3694.000000 , 50.000000
3729.000000 , 50.000000
3766.000000 , 50.000000
3801.000000 , 50.000000
3837.000000 , 50.000000
3873.000000 , 50.000000
3909.000000 , 50.000000
3945.000000 , 50.000000
3981.000000 , 50.000000
4017.000000 , 50.000000
4057.000000 , 50.000000
4096.000000 , 50.000000
4126.000000 , 50.000000
4157.000000 , 50.000000
4187.000000 , 50.000000
4218.000000 , 50.000000
4248.000000 , 50.000000
4279.000000 , 50.000000
4310.000000 , 50.000000
4340.000000 , 50.000000
4371.000000 , 50.000000
4401.000000 , 50.000000
4432.000000 , 50.000000
4462.000000 , 50.000000
4493.000000 , 50.000000
4523.000000 , 50.000000
4554.000000 , 50.000000
4584.000000 , 50.000000
4615.000000 , 50.000000
4646.000000 , 50.000000
4676.000000 , 50.000000
4708.000000 , 50.000000
4746.000000 , 50.000000
4784.000000 , 50.000000
4816.000000 , 50.000000
4847.000000 , 50.000000
4877.000000 , 50.000000
4908.000000 , 50.000000
4938.000000 , 50.000000
4969.000000 , 50.000000
4999.000000 , 50.000000
5030.000000 , 50.000000
5061.000000 , 50.000000
5091.000000 , 50.000000
5122.000000 , 50.000000
5152.000000 , 50.000000
5183.000000 , 50.000000
5213.000000 , 50.000000
5244.000000 , 50.000000
5274.000000 , 50.000000
5305.000000 , 50.000000
5335.000000 , 50.000000
5366.000000 , 50.000000
5396.000000 , 50.000000
5427.000000 , 50.000000
5457.000000 , 50.000000
5488.000000 , 50.000000
5518.000000 , 50.000000
5549.000000 , 50.000000
5579.000000 , 50.000000
5610.000000 , 50.000000
5640.000000 , 50.000000
5671.000000 , 50.000000
5701.000000 , 50.000000
5732.000000 , 50.000000
5763.000000 , 50.000000
5793.000000 , 50.000000
5824.000000 , 50.000000
5854.000000 , 50.000000
5885.000000 , 50.000000
5915.000000 , 50.000000
5946.000000 , 50.000000
5977.000000 , 50.000000
6008.000000 , 50.000000
6038.000000 , 50.000000
6069.000000 , 50.000000
6140.000000 , 50.000000
6175.000000 , 50.000000
6208.000000 , 50.000000
6238.000000 , 50.000000
6269.000000 , 50.000000
6299.000000 , 50.000000
6330.000000 , 50.000000
6361.000000 , 50.000000
6391.000000 , 50.000000
6422.000000 , 50.000000
6452.000000 , 50.000000
6483.000000 , 50.000000
6514.000000 , 50.000000
6548.000000 , 50.000000
6579.000000 , 50.000000
6610.000000 , 50.000000
6638.000000 , 50.000000
6669.000000 , 50.000000
6704.000000 , 50.000000
6737.000000 , 50.000000
6770.000000 , 50.000000
6798.000000 , 50.000000
6826.000000 , 50.000000
6858.000000 , 50.000000
6891.000000 , 50.000000
